text,label,fold,clean_text
"My experience at the Amalfi Hotel in Chicago was not very pleasant. When we first arrived at the hotel we were greeted by our ""Experience Designer"" who was not the friendliest of people. Also, me and my husband tossed and turned all night on their very uncomfortable bed. For the price, I would have expected a more luxurious experience.",deceptive,5,experience amalfi hotel chicago not pleasant first arrived hotel greeted experience designer not friendliest people also husband tossed turned night uncomfortable bed price would expected luxurious experience
"When my husband and I went to Amalfi Hotel we were expecting first class service. First, when we got there we learned they had given our room to another guest and we were not able to get a suite like we had booked. Room service took forever and the food was subpar. Supposedly they had planners to help explore the area, but we requested one and never saw hide nor hair of a planner. The spa staff seemed incompetent. The only positive things I can say about Amalfi Hotel was that the rooms were stylish as advertised. I give this hotel two stars.",deceptive,5,husband went amalfi hotel expecting first class service first got learned given room another guest not able get suite like booked room service took forever food subpar supposedly planner help explore area requested one never saw hide hair planner spa staff seemed incompetent positive thing say amalfi hotel room stylish advertised give hotel two star
"I was highly disappointed with my choice to stay at the Amalfi Hotel in Chicago. I had to travel for business at the last minute but felt lucky to get a reservation at such a highly rated hotel. The initial impression was that the desk clerk thought I was lucky that he was waiting on me. I had several questions about local attractions and he acted as though I was bothering him. I was the only customer in the lobby and he directed me to a rack of brochures located near the concierge then went back to leaning against the counter. On the plus side the room was lovely, but when I called for room service at 9:30pm I was told they were closed even though the menu said they served until 10pm. I decided to go out rather than fight the issue. The next day the tone was the same at the pool, the bar, the restaurant etc. The staff here seems to have a general feeling that the guests are lucky enough to stay in such a chic hotel and they are more like part of the atmosphere instead of actual employees with a job to do. The only exception was the housekeeping staff. I called them for extra pillows and another blanket and they were at my door in 10 minutes and made to ask if there was anything else I needed before leaving. The bottom line is that I booked my room here with the intention to relax for a day or two after my business was completed but decided against it. Even though the hotel was beautiful and in a nice location, the atmosphere was not inviting. I'd rather go somewhere where I felt like my money was appreciated instead of staying somewhere that didn't seem to care that I was there.",deceptive,5,highly disappointed choice stay amalfi hotel chicago travel business last minute felt lucky get reservation highly rated hotel initial impression desk clerk thought lucky waiting several question local attraction acted though bothering customer lobby directed rack brochure located near concierge went back leaning counter plus side room lovely called room service pm told closed even though menu said served pm decided go rather fight issue next day tone pool bar restaurant etc staff seems general feeling guest lucky enough stay chic hotel like part atmosphere instead actual employee job exception housekeeping staff called extra pillow another blanket door minute made ask anything else needed leaving bottom line booked room intention relax day two business completed decided even though hotel beautiful nice location atmosphere not inviting id rather go somewhere felt like money appreciated instead staying somewhere didnt seem care
"The Amalfi Hotel has a beautiful website and interior decorating, but that's about it. When my wife and I got here, we were given keys to a room that had not even been cleaned! The Internet access promised on the hotel's website was down, so I couldn't catch up on any of the business I had intended to do, and my wife thought that the dark design details in the room made her feel claustrophobic, like she was sleeping inside a Salvador Dali painting. All in all, this hotel was not worth the money, especially since we spent most of our time enjoying the city--something more casual and comfortable would have been better, and it would probably have been cleaner, too!",deceptive,5,amalfi hotel beautiful website interior decorating thats wife got given key room not even cleaned internet access promised hotel website couldnt catch business intended wife thought dark design detail room made feel claustrophobic like sleeping inside salvador dali painting hotel not worth money especially since spent time enjoying citysomething casual comfortable would better would probably cleaner
"My wife and I decided to stay at the Amalfi while we visited friends in Chicago; we will not stay here again nor would we recommend this 'Luxury' hotel to any of our friends. Amalfi claims that your stay begins with a 'warm greeting,' but we received the exact opposite. The front desk clerk was rude, sighed and rolled her eyes anytime we asked her a question, and became agitated when asked for a pet friendly room. Apparently there was extra work for her since we had to change our reservations and add our dog, who we had to bring at the last minute. The room on the Pet Floor was alright, nothing spectacular, and unfortunately had a slight scent of covered-up dog urine. We proceeded to dinner at Keefer's Restaurant and had to wait an additional 45 minutes past our reservation time. I have my suspicions we were segregated upon because of our casual attire; opposed to the elegant environment that was prominent throughout the restaurant. The next day, I could not get the wireless in the room to work correctly, and had to finish some work at our friend's house. My wife had called for some extra towels and pillows, which took about half an hour to receive. She also ordered breakfast because Breakfast in Bed WAS her favorite- until the eggs that showed up had a long black hair in them. We were set to stay for 3 days, but only managed to stay 2. We will not be staying here again.",deceptive,5,wife decided stay amalfi visited friend chicago not stay would recommend luxury hotel friend amalfi claim stay begin warm greeting received exact opposite front desk clerk rude sighed rolled eye anytime asked question became agitated asked pet friendly room apparently extra work since change reservation add dog bring last minute room pet floor alright nothing spectacular unfortunately slight scent coveredup dog urine proceeded dinner keefers restaurant wait additional minute past reservation time suspicion segregated upon casual attire opposed elegant environment prominent throughout restaurant next day could not get wireless room work correctly finish work friend house wife called extra towel pillow took half hour receive also ordered breakfast breakfast bed favorite egg showed long black hair set stay day managed stay not staying
"I was genuinely surprised by my stay at this hotel. The walls were paper thin, and I could hear conversations in the next room. This is not something I would have expected from a higher class of hotel. The room was also smaller than I would have expected for the price. We were given minimal toiletries and towels in the guest room, something which made it difficult for two people to get ready in the morning. We requested new towels, but it took an entire day for them to get around to fulfilling our request. The check-in process was frustrating, mostly due to the unhappy clerk behind the counter. I don't know if she was having a bad day, or just happens to be in such a mood all the time, but either way, it was unpleasant and a pain to deal with. Overall, not a pleasant experience. I think next time, we'll choose another hotel to stay at when visiting Chicago.",deceptive,5,genuinely surprised stay hotel wall paper thin could hear conversation next room not something would expected higher class hotel room also smaller would expected price given minimal toiletry towel guest room something made difficult two people get ready morning requested new towel took entire day get around fulfilling request checkin process frustrating mostly due unhappy clerk behind counter dont know bad day happens mood time either way unpleasant pain deal overall not pleasant experience think next time well choose another hotel stay visiting chicago
"We will not be back to this hotel. There are several reasons for this, but it began at check-in when the staff were very rude and uptight. Our reservation was lost in the system and they seemed to think it was a strain on their time to have to find it. The room was OK, but the beds were hard and uncomfortable. The room next door had their TV turned up very loudly, and when we called to ask if we could change rooms were were told that was not an option. They didn't offer any other solutions. The food in the restaurants was extremely overpriced and not cooked to our requests. Overall, we wish that we had chosen a different hotel for our stay in Chicago.",deceptive,5,not back hotel several reason began checkin staff rude uptight reservation lost system seemed think strain time find room ok bed hard uncomfortable room next door tv turned loudly called ask could change room told not option didnt offer solution food restaurant extremely overpriced not cooked request overall wish chosen different hotel stay chicago
"The Intercontinental Chicago Magnificent Mile The outside of the hotel itself is as the name says is pretty magnificent despite being set in what has to be the filthiest section in the city. For the cost of the rooms starting at 179.00 a night, you would think they would have a competent parking attendant. I was delayed from a very important client due to a latency issue with my reserved room, and if that was not enough. To top it off the room service had the nerve to bring up room temperature pasta and a bottle of champagne that had the seal previously broken free of the cork. Needless to say this will be the last time this hotel ever is to grace so much as another dollar bill from my account. I would highly recommend another hotel with better accommodations.",deceptive,5,intercontinental chicago magnificent mile outside hotel name say pretty magnificent despite set filthiest section city cost room starting night would think would competent parking attendant delayed important client due latency issue reserved room not enough top room service nerve bring room temperature pasta bottle champagne seal previously broken free cork needless say last time hotel ever grace much another dollar bill account would highly recommend another hotel better accommodation
I have to agree that the InterContinental Chicago is a nice hotel from the outside. But it is not a nice place to stay if you are planning to visit Chicago. The ambience of the hotel looks bland and they also have the same amenities as other cheaper hotels. You can get an excellent dining experience somewhere for less.,deceptive,5,agree intercontinental chicago nice hotel outside not nice place stay planning visit chicago ambience hotel look bland also amenity cheaper hotel get excellent dining experience somewhere less
"I stayed at the InterContinental in Chicago for my visit to set up my Daughter's wedding. Nina (Our Daughter) stated this was the place where all the higher echilon gets hitched! Well I don't understand why at all. Upon arrival we checked in and met Nina at the ""The Bar"" (how innovative) and had a light supper. The food was like airline food and cold. The waiter was annoying and in your face when he could clearly see we were not ready to have our food taken yet. When he finally came with the check we thought ""our light supper"" was all too pricey. Then we were supposed to meet the sales manager Erin in the Lobby at 8:00 PM sharp. Not sharp enough. At 8:15 a worker came over to us and stated that Erin had an emergency and wouldn't be able to meet with us tonight. Well that is just great. Over $300 for a night and supper that would obviously be wasted. No more money will be spent here, I will Guarentee that. Sincerely Mr. and Mrs. Scott Grander Louisville, KY",deceptive,5,stayed intercontinental chicago visit set daughter wedding nina daughter stated place higher echilon get hitched well dont understand upon arrival checked met nina bar innovative light supper food like airline food cold waiter annoying face could clearly see not ready food taken yet finally came check thought light supper pricey supposed meet sale manager erin lobby pm sharp not sharp enough worker came u stated erin emergency wouldnt able meet u tonight well great night supper would obviously wasted no money spent guarentee sincerely mr mr scott grander louisville ky
"The Intercontinental Chicago was not as great an experience as I was expecting it to be. When I first arrived the front desk staff could not find my reservation in the system. They then tried to make me book a higher paying room. I ended up having to ask for the manager, who conveniently was able to locate a room for me with the same rate. I was expecting top notch service and class but apparently those services are reserved for the elite. I was not doted on as I should have been and found that I had long wait times when I placed an order with room service or needed the concierge. For the price I was paying to stay there I would have thought there would have been more of a catered and personal touch to the service.",deceptive,5,intercontinental chicago not great experience expecting first arrived front desk staff could not find reservation system tried make book higher paying room ended ask manager conveniently able locate room rate expecting top notch service class apparently service reserved elite not doted found long wait time placed order room service needed concierge price paying stay would thought would catered personal touch service
"I was on a business trip to Chicago a while back and I had the unfortunate luck of staying at the InterContinental Chicago Hotel. I say unfortunate , because from the first moment I walked in my experience was poor. The front desk made me wait a very long time and I had to resolve an issue with my reservation. My receptionist had made the reservation and the room should have already been on or company account but they were insisting that I supply a personal credit card for the room. I understand their precautions but I travel a lot and usually do not encounter this situation. Once that was all taken care of (several phone calls later) I was taken up to my room. It was nice and I was glad to finally be there, but the bell hope was very short with me and was very quick to throw out his hand asking for a tip, even though he had done nothing but groaned the entire time he was taking me to my room. I was very happy I only had to stay there two night because after my run in with the front desk I got the impression that no one wanted to deal with me. I will hopefully not be staying there again, and will suggest that it be avoided by all.",deceptive,5,business trip chicago back unfortunate luck staying intercontinental chicago hotel say unfortunate first moment walked experience poor front desk made wait long time resolve issue reservation receptionist made reservation room already company account insisting supply personal credit card room understand precaution travel lot usually not encounter situation taken care several phone call later taken room nice glad finally bell hope short quick throw hand asking tip even though done nothing groaned entire time taking room happy stay two night run front desk got impression no one wanted deal hopefully not staying suggest avoided
"I recently had a horrible stay at the InterContinental Hotel in Chicago. When I first arrived I was impressed with the architecture and location, but things went downhill in a hurry. The front desk staff was extremely rude upon checking in and even though I had reserved a room with two queen beds, they told me that ""only king bed rooms were available at the time"", and there was nothing they could do about it. The room itself was a nightmare. It smelled like an ashtray and it was very clear that the bedding was in dire need of replacement. There was also a huge problem with my television, in that it would automatically turn itself off every 15 minutes or so. I complained about these problems, but very little was done. The hotel staff eventually did bring me new sheets, but the quality was only marginally improved. Overall I was very disappointed with my stay at the InterContinental Hotel in Chicago. From the pictures I had seen online I had expected a wonderful hotel, but what I actually got was on par with what you would typically find at a rundown interstate motel.",deceptive,5,recently horrible stay intercontinental hotel chicago first arrived impressed architecture location thing went downhill hurry front desk staff extremely rude upon checking even though reserved room two queen bed told king bed room available time nothing could room nightmare smelled like ashtray clear bedding dire need replacement also huge problem television would automatically turn every minute complained problem little done hotel staff eventually bring new sheet quality marginally improved overall disappointed stay intercontinental hotel chicago picture seen online expected wonderful hotel actually got par would typically find rundown interstate motel
"This hotel has a good name and a good location in Chicago. Unfortunately I was very unsatisfied with this hotel. This is a luxury hotel, so you are paying luxury prices. So, I expect to get my money's worth. Unfortunately that was not the case at the InterContinental. Firstly, my room was surprisingly small and unclean and could probably use a renovation and an upgrade in the furniture. Again, this is supposed to be a luxury hotel, and it's expensive. I shouldn't be worried about why the carpet and other parts of the room seem dirty. I also had trouble getting the room to the temperature I wanted. I'm not sure if there was just a problem with the air condition in my room or if it's a problem in the whole hotel. The building is old and I suppose it has a lot of problems from being old. Secondly, I was disappointed with the quality of the service from the hotel's staff. I thought they were somewhat rude and inattentive. Thirdly, this hotel has a lot of additional expenses. I felt like they wanted to overcharge me every chance they got (use of the fitness amenities, internet, etc). When I'm already paying so much for a hotel room, I get very irritated when I feel I'm being nickel-and-dimed every chance they get. This hotel has a nice looking building, and again, it's in a terrific location. But I really don't think it's worth the expense. There are so many other hotels in Chicago to choose from that are so much better.",deceptive,5,hotel good name good location chicago unfortunately unsatisfied hotel luxury hotel paying luxury price expect get money worth unfortunately not case intercontinental firstly room surprisingly small unclean could probably use renovation upgrade furniture supposed luxury hotel expensive shouldnt worried carpet part room seem dirty also trouble getting room temperature wanted im not sure problem air condition room problem whole hotel building old suppose lot problem old secondly disappointed quality service hotel staff thought somewhat rude inattentive thirdly hotel lot additional expense felt like wanted overcharge every chance got use fitness amenity internet etc im already paying much hotel room get irritated feel im nickelanddimed every chance get hotel nice looking building terrific location really dont think worth expense many hotel chicago choose much better
"I've never written a review before, but I just had to share my experience with Chicago's InterContinental Hotel. I booked a weekend at this hotel for my wife's birthday. We've never stayed at a luxury hotel before and I thought this would be a great experience for us. The horrors started when we first got to the counter. The clerk mixed up our rooms and when I pointed this out he got really snooty with me. We get to our room and the maid hadn't cleaned it yet! We had to wait around for that, so we went to the hotel's restaurant and the food was terrible and overpriced. Finally our room is finished and the the ""view"" we were promised was non-existent. To top it off the maid did a terrible job cleaning. The toilet was dirty and we actually found a stain. A stain! on the sheets. What a waste of money. I pointed this out the concierge and we weren't even offered a refund or discount. Never again.",deceptive,5,ive never written review share experience chicago intercontinental hotel booked weekend hotel wife birthday weve never stayed luxury hotel thought would great experience u horror started first got counter clerk mixed room pointed got really snooty get room maid hadnt cleaned yet wait around went hotel restaurant food terrible overpriced finally room finished view promised nonexistent top maid terrible job cleaning toilet dirty actually found stain stain sheet waste money pointed concierge werent even offered refund discount never
"This hotel was very poor with customer service. They were so worried about keeping everything up to date and perfect looking in the hotel they rarely worried about their customers, and their guests. I had to ask for my room to be serviced for cleaning, and it took a long time to get a response. Very disappointed.",deceptive,5,hotel poor customer service worried keeping everything date perfect looking hotel rarely worried customer guest ask room serviced cleaning took long time get response disappointed
"My husband and I stayed at this hotel the weekend of Sept. 17-18, 2011. When we were planning our vacation, we were impressed with the hotel. The exterior is very lovely and we looked forward to enjoying the view from our room. We first started to wonder if we'd made the right choice when there was no one waiting to help us with our bags. We had to carry our luggage up to our room ourselves as the hotel was in the middle of a shift change. This seems like something a supposedly ""world class"" hotel should be able to avoid. The good: Our room did have a nice view and when I sat down on the bed it was like sitting on a cloud. The shower was very pleasant. The bad: The room was very small and the bed was not the King size we had requested. We felt very cramped and uncomfortable throughout our stay. We have stayed at less luxurious hotels that were much more spacious and able to provide us with the requested size bed. The restaurant options were acceptable, although the service was not as excellent as described. Perhaps we expected a miracle that would've changed our minds about the hotel. We were so disappointed by the room and the service at check-in the rest of the weekend was somewhat tainted. We usually enjoy partaking of room service, but we decided after a sub par first day we would eat out for the rest of the weekend. Next time, we will look into other hotels in the Chicago area.",deceptive,5,husband stayed hotel weekend sept planning vacation impressed hotel exterior lovely looked forward enjoying view room first started wonder wed made right choice no one waiting help u bag carry luggage room hotel middle shift change seems like something supposedly world class hotel able avoid good room nice view sat bed like sitting cloud shower pleasant bad room small bed not king size requested felt cramped uncomfortable throughout stay stayed less luxurious hotel much spacious able provide u requested size bed restaurant option acceptable although service not excellent described perhaps expected miracle wouldve changed mind hotel disappointed room service checkin rest weekend somewhat tainted usually enjoy partaking room service decided sub par first day would eat rest weekend next time look hotel chicago area
"The InterContinental Chicago hotel terrible. First of all, the continental breakfast was a joke. The food was unhealthy and unsatisfactory. After our first night, we expected the maid to come clean up our room. We came back from site-seeing to find that our room was in the same condition we left it in. I will never go back to this hotel again.",deceptive,5,intercontinental chicago hotel terrible first continental breakfast joke food unhealthy unsatisfactory first night expected maid come clean room came back siteseeing find room condition left never go back hotel
"The International Chicago Magnificent Mile is shrouded in glamour, but underneath the facade fades away. The ""classical architectural landmark"" should be translated to ""old and boring. I found this hotel via Google and have regretted it ever since. Room size was small and unaccommodating, and that was one of the newer rooms! Everything was free except for the gym (why that wouldn't be free with the price I paid I don't know). This hotel is overpriced for the quality and size of the room that you get, and I would not recommend staying there.",deceptive,5,international chicago magnificent mile shrouded glamour underneath facade fade away classical architectural landmark translated old boring found hotel via google regretted ever since room size small unaccommodating one newer room everything free except gym wouldnt free price paid dont know hotel overpriced quality size room get would not recommend staying
"My family and I were in Chicago for a friend's wedding. We had asked around to find a hotel that was nice, but affordable and were pointed in the direction of the InterContinental Chicago hotel. The hotel appeared very nice, and to have all the amenities: Room service, WiFi, clean rooms. Unfortunately, as it turned out, appearances can be deceiving. It begins at the desk, where the clerk was downright rude and uncaring. He said they didn't have any rooms available because we didn't make arrangements. It was getting late, and we had no place to go, there weren't any hotels nearby and my kids were starving. I asked if there was anything he could do, and he said that I will have to ask someone else because he was busy. I talked with his manager and after a bit of fussing, the manager apologized and moved us into a room for the night. Apparently, our expectations for what would be the normal amenities for a hotel stay was above standard, because this room wasn't even clean and the wifi didn't work. We ordered room service, and it never came, even after several complaints. It doesn't end there either; when we got home we found that the hotel had charged us for the room service. Overall, this was a very frustrating experience, and I wouldn't stay there again.",deceptive,5,family chicago friend wedding asked around find hotel nice affordable pointed direction intercontinental chicago hotel hotel appeared nice amenity room service wifi clean room unfortunately turned appearance deceiving begin desk clerk downright rude uncaring said didnt room available didnt make arrangement getting late no place go werent hotel nearby kid starving asked anything could said ask someone else busy talked manager bit fussing manager apologized moved u room night apparently expectation would normal amenity hotel stay standard room wasnt even clean wifi didnt work ordered room service never came even several complaint doesnt end either got home found hotel charged u room service overall frustrating experience wouldnt stay
"My wife and I were excited to visit and shop at Chicago's Magnificent Mile on Michigan Ave. We chose the Intercontinental Hotel for it's reputation and location. Man oh man, were we disappointed. The check in was smooth enough even though the hotel was busy and all seemed well. We got ready to go out shopping and went to visit the concierge in the lobby to ask about suggestions and bargains. There were six people in line for her and we had to wait. That was no problem since we weren't on a timetable. When we finally got to her and asked about shopping on the Miracle Mile, she just pointed to the door and said, ""It's right out the door."" I asked her for suggestions of the best stores for bargains and she rolled her eyes at me saying, ""there's no such thing."" I couldn't believe her abruptness. We left the concierge stand not wanting to return. Shopping went well and was fun. We returned to our room and wanted to look up a restaurant for the night ourselves rather than ask the concierge. We couldn't find a hotel directory in the room. I called the Housekeeping Department and was told, ""we're all out of directories here in the office."" I asked if they could check a vacant room for one. She said the hotel was full and there were no vacant rooms. I hung up and thought I would just look for a restaurant in the yellow pages. Guess what? You guessed it, no phone book in the room. I figured we could go get a drink at The Bar, the hotel's 20's themed lounge, and ask the bartender for suggestions. We went to The Bar and there were only three other customers. We sat at the bar and got our drinks. As I was about to ask the bartender for restaurant suggestions, his cell phone rang. He answered it and went to the other end of the bar to talk. Twenty minutes later, he was still on the phone. Tired and hungry, my wife and I went back to our room and ordered a pizza to be delivered from Pizza Hut. Although the hotel is nice enough and the furnishings comfortable, the indifference of the staff will keep me from ever coming back. A big thumbs down to the Intercontinental Chicago. They need to look up the word hospitality in the dictionary.",deceptive,5,wife excited visit shop chicago magnificent mile michigan ave chose intercontinental hotel reputation location man oh man disappointed check smooth enough even though hotel busy seemed well got ready go shopping went visit concierge lobby ask suggestion bargain six people line wait no problem since werent timetable finally got asked shopping miracle mile pointed door said right door asked suggestion best store bargain rolled eye saying there no thing couldnt believe abruptness left concierge stand not wanting return shopping went well fun returned room wanted look restaurant night rather ask concierge couldnt find hotel directory room called housekeeping department told directory office asked could check vacant room one said hotel full no vacant room hung thought would look restaurant yellow page guess guessed no phone book room figured could go get drink bar hotel themed lounge ask bartender suggestion went bar three customer sat bar got drink ask bartender restaurant suggestion cell phone rang answered went end bar talk twenty minute later still phone tired hungry wife went back room ordered pizza delivered pizza hut although hotel nice enough furnishing comfortable indifference staff keep ever coming back big thumb intercontinental chicago need look word hospitality dictionary
"Problems started when I booked the InterContinental Chicago online at the hotel's site, and got a server error. Somehow I managed to get my reservation, and wish I had looked elsewhere on this great Chicago street, filled with plenty of other options. The server errors continued at check in and didn't let up. I was on a holiday weekend, but far too many others must have been pushy conventioneers, and I had trouble getting served. The hotel is enormous and doesn't give a sense of comfort. The health facilities are also just too big, so noisy and crowded. And Internet access was $18 a day, kind of surprising when I can go around the corner to a Starbucks! Next time, I'll pick a more intimate place nearby--without so many ""server errors"".",deceptive,5,problem started booked intercontinental chicago online hotel site got server error somehow managed get reservation wish looked elsewhere great chicago street filled plenty option server error continued check didnt let holiday weekend far many others must pushy conventioneer trouble getting served hotel enormous doesnt give sense comfort health facility also big noisy crowded internet access day kind surprising go around corner starbucks next time ill pick intimate place nearbywithout many server error
"Although the InterContinental Chicago Hotel is located on ""The Magnificent Mile,"" our entire experience as guests there was anything but ....believe me, the ""magnificence"" ends at the hotel entrance! From check-in to check-out, our impressions ranged from lackluster to horrific. First, there was an error with our reservation, and once we got to our room, we found that neither our phone nor our internet connection worked, so down I trudged to the registration desk--where I had to wait in line for at least twenty minutes--to ask for help. The first night we spent was nearly totally sleepless due to TV noise coming from the next room; we weren't sure whether it was due to excessively inconsiderate neighbors or thin walls. Then, dog tired the next morning--even though we had hung a ""Do Not Disturb"" sign on our door handle--in barged the maid all bright-eyed and bushy tailed with scrubber in hand. Following that rude awakening, I was jarred again by a blood-curdling shriek from my wife, who, upon entering the bathroom to take her shower, was greeted by an incredibly large roach! Breakfast--actually all meals of which we partook at the hotel--were served cold and were somewhat tasteless. We were routinely ignored by the concierge, who always seems to be on a personal call whenever we needed him. Trying to leave the hotel was equally as difficult as checking in. Of course, there was a gross error in our bill which caused us to be delayed in our effort to depart. Getting out of the InterContinental Chicago was, believe me, the best part of our experience as guests there.",deceptive,5,although intercontinental chicago hotel located magnificent mile entire experience guest anything believe magnificence end hotel entrance checkin checkout impression ranged lackluster horrific first error reservation got room found neither phone internet connection worked trudged registration deskwhere wait line least twenty minutesto ask help first night spent nearly totally sleepless due tv noise coming next room werent sure whether due excessively inconsiderate neighbor thin wall dog tired next morningeven though hung not disturb sign door handlein barged maid brighteyed bushy tailed scrubber hand following rude awakening jarred bloodcurdling shriek wife upon entering bathroom take shower greeted incredibly large roach breakfastactually meal partook hotelwere served cold somewhat tasteless routinely ignored concierge always seems personal call whenever needed trying leave hotel equally difficult checking course gross error bill caused u delayed effort depart getting intercontinental chicago believe best part experience guest
"Recently stayed at the InterContinental Chicago Magnificent Mile and was a little underwhelmed. It's convenient location did not compensate for the fact that the property is very old and definitely in need of some updating and renovating. There is a definite need for some noise control -- everything and everybody could be heard from inside the room. Hearing the plumbing from other guests' rooms was particularly annoying. The fitness facilities are really hyped but unfortunately they were not free to use (at least it wasn't included with my booking choice). Parking was pretty expensive so if you really don't need it, don't use it. Overall, just dissappointed that the great location wasn't matched with great accommodations.",deceptive,5,recently stayed intercontinental chicago magnificent mile little underwhelmed convenient location not compensate fact property old definitely need updating renovating definite need noise control everything everybody could heard inside room hearing plumbing guest room particularly annoying fitness facility really hyped unfortunately not free use least wasnt included booking choice parking pretty expensive really dont need dont use overall dissappointed great location wasnt matched great accommodation
"I only stayed here for five days, but I will definitely never be going back. The architecture is kind of cool, but the customer service was very poor. I don't know how much these people get paid, but they must not think it is enough. Breakfast at the The Continental was alright, but it was overpriced. This hotel felt really crowded and the service was impersonal. There are many better places to stay in Chicago.",deceptive,5,stayed five day definitely never going back architecture kind cool customer service poor dont know much people get paid must not think enough breakfast continental alright overpriced hotel felt really crowded service impersonal many better place stay chicago
"This hotel is ok but is not the best for the money. First of all the parking prices are exorbitant. I know parking is at a premium for this location but the price is much too high. Also, the service at this hotel was poor. I felt like room service took too long and considering the price the service was poor in general, and the staff at The Palmer House seemed more interested in helping the richer or more known customers more than us. In addition I feel that there were too many fees including a fee for internet. Also the rooms were very clean and beds very nice but there was some noise and you could hear the people walking above you. I would say it was an average experience at this hotel and considering the price maybe think twice about The Palmer House.",deceptive,5,hotel ok not best money first parking price exorbitant know parking premium location price much high also service hotel poor felt like room service took long considering price service poor general staff palmer house seemed interested helping richer known customer u addition feel many fee including fee internet also room clean bed nice noise could hear people walking would say average experience hotel considering price maybe think twice palmer house
"A decent place to stay. The people are nice enough, yet the atmosphere was not what I was expecting. The rooms were not very spacious, nor welcoming. So many places to eat, yet the food was very pricey and average. I would stay here again possibly, but I feel like I could find a better option for a better price.",deceptive,5,decent place stay people nice enough yet atmosphere not expecting room not spacious welcoming many place eat yet food pricey average would stay possibly feel like could find better option better price
"When I first made reservations at The Palmer House Hilton, I was excited because of all the gorgeous pictures displayed on their website. Little did I know it was going to be a total disaster. First off, my husband and I couldn't find the place. It was our first time in Chicago after all. And when I would call for directions, they just kept putting me on hold. When my husband and I finally arrived, the bus boy was extremely rude. After man-handling our luggage, he held his hands out impatiently expecting a tip. Talk about arrogant. The front desk clerk was a little too pushy. My husband and I were only staying one night just to attend my sister's wedding, but they kept trying to up-sell a suite when all we needed was a regular guest room. The room itself was okay, decorated so ornately that they are forced to jack up the price and take all that you're worth. They even had the nerve to try and say that we purchased some items from the ""snack bar"" and ordered a movie that I've never even heard of! Completely unprofessional. I will never, I repeat, NEVER stay at this hotel ever again.",deceptive,5,first made reservation palmer house hilton excited gorgeous picture displayed website little know going total disaster first husband couldnt find place first time chicago would call direction kept putting hold husband finally arrived bus boy extremely rude manhandling luggage held hand impatiently expecting tip talk arrogant front desk clerk little pushy husband staying one night attend sister wedding kept trying upsell suite needed regular guest room room okay decorated ornately forced jack price take youre worth even nerve try say purchased item snack bar ordered movie ive never even heard completely unprofessional never repeat never stay hotel ever
"I had an awful experience here. The staff were rude and unhelpful. It took forever to check in and when I did, they took a while to even find my reservation. When I got to the room, it was marginally clean and when I complained, they said they were full and could not do anything for me. I would never go back. They are obviously not worried about customer service.",deceptive,5,awful experience staff rude unhelpful took forever check took even find reservation got room marginally clean complained said full could not anything would never go back obviously not worried customer service
I would not stay at this hotel again. The rooms had a fowl odor. It seemed as though the carpets have never been cleaned. The neighborhood was also less than desirable. The housekeepers seemed to be snooping around while they were cleaning the rooms. I will say that the front desk staff was friendly albeit slightly dimwitted.,deceptive,5,would not stay hotel room fowl odor seemed though carpet never cleaned neighborhood also less desirable housekeeper seemed snooping around cleaning room say front desk staff friendly albeit slightly dimwitted
"My stay at The Palmer House Hilton was less than satisfactory. I would have expected much for from such a ""high end"" hotel. The rooms were way over priced, and the service was less than satisfactory. At one point, I left my dirty towels on the floor to be picked up, and when room service came through, they were still there! On the other side of things, the cup I had left on my desk (which I was planning to use later) was gone. My coffee and my towels were also never replaced. I also was astounded that internet service did not come with the price of the room. Rather, it was a ""nominal fee"". After paying so much for a room, I had hoped to at least have complimentary wifi. My stay at the Palmer House Hilton left much to be wished for. I will not be staying there again.",deceptive,5,stay palmer house hilton less satisfactory would expected much high end hotel room way priced service less satisfactory one point left dirty towel floor picked room service came still side thing cup left desk planning use later gone coffee towel also never replaced also astounded internet service not come price room rather nominal fee paying much room hoped least complimentary wifi stay palmer house hilton left much wished not staying
"Oh My! More Like A Dank Museum Than A Four Star Hotel! I read so many reviews on this hotel that I was sure my husband and I wouldn't be disappointed on spending our 10th Wedding Anniversary in the heart of Chicago at such a luxurious hotel! All the reviews sounded great so I feel awkward writing this, but I have to be fair - this place was a major disappointment. While the location is superb, the images online must have been taken over 10 years ago because all of the decor when we visited looked very old and faded. I noticed dirt everywhere - the fabric on the furniture was stained, the baseboards and woodwork were scratched and dirty and there seemed to be a smell of mold and mildew that permeated the entire hotel. Even though the food was great, the linens, glassware and silverware were not sparkling - it sort of helped that candles were lit so I didn't focus too much on how dreary and washed out the dining facility was. I didn't realize experiencing history would actually mean staying at a hotel that's living in the past! This was barely a two star hotel and I do not recommend staying here at all.",deceptive,5,oh like dank museum four star hotel read many review hotel sure husband wouldnt disappointed spending th wedding anniversary heart chicago luxurious hotel review sounded great feel awkward writing fair place major disappointment location superb image online must taken year ago decor visited looked old faded noticed dirt everywhere fabric furniture stained baseboard woodwork scratched dirty seemed smell mold mildew permeated entire hotel even though food great linen glassware silverware not sparkling sort helped candle lit didnt focus much dreary washed dining facility didnt realize experiencing history would actually mean staying hotel thats living past barely two star hotel not recommend staying
